name,url,url status,api_endpoint,api status
sample link,https://capmanagementllc.partner.socrata.com/d/346m-h9b2,,,
USJOBS,https://capmanagementllc.partner.socrata.com/d/tvyn-eqct,,https://capmanagementllc.partner.socrata.com/resource/tvyn-eqct.json,
where name (County Boundaries MultiPolygon) is null,https://capmanagementllc.partner.socrata.com/d/e6h4-c586,,https://capmanagementllc.partner.socrata.com/resource/e6h4-c586.json,
4.13 Fatal Month Day Saturday,https://capmanagementllc.partner.socrata.com/d/q3vw-nxpf,,https://capmanagementllc.partner.socrata.com/resource/q3vw-nxpf.json,
4.13 Fatal Month Day Friday,https://capmanagementllc.partner.socrata.com/d/5uq8-5dxv,,https://capmanagementllc.partner.socrata.com/resource/5uq8-5dxv.json,
4.13 Injury Month Day Count,https://capmanagementllc.partner.socrata.com/d/9pzs-uws3,,https://capmanagementllc.partner.socrata.com/resource/9pzs-uws3.json,
Michigan,https://capmanagementllc.partner.socrata.com/stories/s/2e9i-2atf,,,
Georgia,https://capmanagementllc.partner.socrata.com/stories/s/wfcz-s44p,,,
Shapefile Test,https://capmanagementllc.partner.socrata.com/d/trgw-8ghf,,https://capmanagementllc.partner.socrata.com/resource/trgw-8ghf.json,
National Cemetery Administration - Gravesite Locator (Example),https://capmanagementllc.partner.socrata.com/d/dr8r-mxzq,,https://capmanagementllc.partner.socrata.com/resource/dr8r-mxzq.json,
View based on Alabama VA location - NCVAS State Summaries,https://capmanagementllc.partner.socrata.com/d/wqfd-qqcc,,https://capmanagementllc.partner.socrata.com/resource/wqfd-qqcc.json,
Documentation Example Template,https://capmanagementllc.partner.socrata.com/stories/s/k43n-frtf,,,
Test DOT Mock UP,https://capmanagementllc.partner.socrata.com/stories/s/h83v-a8f3/preview,,,
View based on resource_tiles,https://capmanagementllc.partner.socrata.com/d/cx7p-8u2g,,https://capmanagementllc.partner.socrata.com/resource/cx7p-8u2g.json,
Meta Data Schema Example,https://capmanagementllc.partner.socrata.com/d/q8g8-7347/revisions/38,,,
jim is wrong,https://capmanagementllc.partner.socrata.com/d/jm3f-9ngj,,https://capmanagementllc.partner.socrata.com/resource/jm3f-9ngj.json,
Performance Goal 1.1.6,https://capmanagementllc.partner.socrata.com/d/42sv-c3x9,,https://capmanagementllc.partner.socrata.com/resource/42sv-c3x9.json,
del me,https://capmanagementllc.partner.socrata.com/stories/s/33wm-ibzb/preview,,,
5.14 2022 Highway Rail Incidents by Type Highway User,https://capmanagementllc.partner.socrata.com/d/8sag-didh,,https://capmanagementllc.partner.socrata.com/resource/8sag-didh.json,
4.13 Tres Inj by RR Age 40 to 59,https://capmanagementllc.partner.socrata.com/d/7965-e5ha,,https://capmanagementllc.partner.socrata.com/resource/7965-e5ha.json,
4.13 State Injured Age 20 to 29,https://capmanagementllc.partner.socrata.com/d/n2iw-kqaz,,https://capmanagementllc.partner.socrata.com/resource/n2iw-kqaz.json,
4.13 State Killed Age 20 to 29,https://capmanagementllc.partner.socrata.com/d/unzd-f3xc,,https://capmanagementllc.partner.socrata.com/resource/unzd-f3xc.json,
4.13 State Injured Count,https://capmanagementllc.partner.socrata.com/d/wgm7-7nmw,,https://capmanagementllc.partner.socrata.com/resource/wgm7-7nmw.json,
4.13 Event Location 20s Age,https://capmanagementllc.partner.socrata.com/d/6aic-fix6,,https://capmanagementllc.partner.socrata.com/resource/6aic-fix6.json,
5.14 Story,https://capmanagementllc.partner.socrata.com/stories/s/q6m8-s4sc,,,
5.14 Warning Private Other,https://capmanagementllc.partner.socrata.com/d/3sgn-3pcy,,https://capmanagementllc.partner.socrata.com/resource/3sgn-3pcy.json,
5.14 Warning Private Motor Vehicle,https://capmanagementllc.partner.socrata.com/d/uj2v-4n5d,,https://capmanagementllc.partner.socrata.com/resource/uj2v-4n5d.json,
Reviewer One Logs,https://capmanagementllc.partner.socrata.com/d/h8if-tswr,,https://capmanagementllc.partner.socrata.com/resource/h8if-tswr.json,
2023_ VA Facilities_Inpatient,https://capmanagementllc.partner.socrata.com/d/abxn-rpnz,,https://capmanagementllc.partner.socrata.com/resource/abxn-rpnz.json,
2023_VA State Summaries_Gender and Year,https://capmanagementllc.partner.socrata.com/d/p2tq-inq2,,https://capmanagementllc.partner.socrata.com/resource/p2tq-inq2.json,
saxcscacassc,https://capmanagementllc.partner.socrata.com/stories/s/tmt3-thg9/preview,,,
test 06062023,https://capmanagementllc.partner.socrata.com/d/2dhy-6c9p,,https://capmanagementllc.partner.socrata.com/resource/2dhy-6c9p.json,
Harvest Year 1999-2016,https://capmanagementllc.partner.socrata.com/d/phbs-2naw,,https://capmanagementllc.partner.socrata.com/resource/phbs-2naw.json,
cityscape_tiles,https://capmanagementllc.partner.socrata.com/d/c9i3-v4xs,,https://capmanagementllc.partner.socrata.com/resource/c9i3-v4xs.json,
CMS Comprehensive Care for Joint Replacement Model: Metropolitan Statistical Areas,https://capmanagementllc.partner.socrata.com/d/x2qd-feix,,https://capmanagementllc.partner.socrata.com/resource/x2qd-feix.json,
Meta Data Schema Example,https://capmanagementllc.partner.socrata.com/d/q8g8-7347/revisions/37,,,
CMS Accountable Care Organization Skilled Nursing Facility Affiliates,https://capmanagementllc.partner.socrata.com/d/i55j-aew9,,https://capmanagementllc.partner.socrata.com/resource/i55j-aew9.json,
v2 example,https://capmanagementllc.partner.socrata.com/d/r7gs-94fk,,https://capmanagementllc.partner.socrata.com/resource/r7gs-94fk.json,
maybe this time?,https://capmanagementllc.partner.socrata.com/d/uq2p-wag4,,https://capmanagementllc.partner.socrata.com/resource/uq2p-wag4.json,
Dade check,https://capmanagementllc.partner.socrata.com/d/t986-2zwy,,https://capmanagementllc.partner.socrata.com/resource/t986-2zwy.json,
delete when done,https://capmanagementllc.partner.socrata.com/d/35xg-izc7,,https://capmanagementllc.partner.socrata.com/resource/35xg-izc7.json,
FRA DOT v4 Example,https://capmanagementllc.partner.socrata.com/d/d4i3-8buf,,https://capmanagementllc.partner.socrata.com/resource/d4i3-8buf.json,
NARN5.1,https://capmanagementllc.partner.socrata.com/d/3qv4-vrne,,https://capmanagementllc.partner.socrata.com/resource/3qv4-vrne.json,
Number of Each Type of CNCS Program,https://capmanagementllc.partner.socrata.com/d/vxiz-4btn,,https://capmanagementllc.partner.socrata.com/resource/vxiz-4btn.json,
Logs,https://capmanagementllc.partner.socrata.com/d/8fq2-kyw7,,https://capmanagementllc.partner.socrata.com/resource/8fq2-kyw7.json,
ASC 2020 with Geometry,https://capmanagementllc.partner.socrata.com/d/67wm-3wrd/revisions/0,,,
Possible solution,https://capmanagementllc.partner.socrata.com/d/9igj-8e4w,,https://capmanagementllc.partner.socrata.com/resource/9igj-8e4w.json,
CMS Comprehensive Care for Joint Replacement Model: Metropolitan Statistical Areas,https://capmanagementllc.partner.socrata.com/d/s2db-r8i5,,https://capmanagementllc.partner.socrata.com/resource/s2db-r8i5.json,
County Vet Pop_Vermont,https://capmanagementllc.partner.socrata.com/d/xdeb-axza,,https://capmanagementllc.partner.socrata.com/resource/xdeb-axza.json,
NCVAS County Vet Pop_MA,https://capmanagementllc.partner.socrata.com/d/bxxn-cexn,,https://capmanagementllc.partner.socrata.com/resource/bxxn-cexn.json,
County Vet Pop_Montana,https://capmanagementllc.partner.socrata.com/d/5pv8-x5sd,,https://capmanagementllc.partner.socrata.com/resource/5pv8-x5sd.json,
County Vet Pop_Illinois,https://capmanagementllc.partner.socrata.com/d/gsa5-vpfv,,https://capmanagementllc.partner.socrata.com/resource/gsa5-vpfv.json,
County Vet Pop_Indiana,https://capmanagementllc.partner.socrata.com/d/8thd-8w3t,,https://capmanagementllc.partner.socrata.com/resource/8thd-8w3t.json,
Sprint 1 Example,https://capmanagementllc.partner.socrata.com/d/tcpv-b7j8,,https://capmanagementllc.partner.socrata.com/resource/tcpv-b7j8.json,
Getting Started AmeriCorps Sample,https://capmanagementllc.partner.socrata.com/stories/s/ce46-msqt,,,
CMS County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,https://capmanagementllc.partner.socrata.com/d/k5g3-22rh,,https://capmanagementllc.partner.socrata.com/resource/k5g3-22rh.json,
CMS Ambulatory Surgical Centers and Independent Free Standing Emergency Departments Enrolled in Medicare As Hospital Providers,https://capmanagementllc.partner.socrata.com/d/c7h5-c3vs,,https://capmanagementllc.partner.socrata.com/resource/c7h5-c3vs.json,
Form 57 (Master) team 1,https://capmanagementllc.partner.socrata.com/d/nqaf-q69q,,https://capmanagementllc.partner.socrata.com/resource/nqaf-q69q.json,
Form 57 w MultiPolygon Data,https://capmanagementllc.partner.socrata.com/d/p5k6-4485,,https://capmanagementllc.partner.socrata.com/resource/p5k6-4485.json,
Heat and Health Map,https://capmanagementllc.partner.socrata.com/d/3iqy-anj4,,https://capmanagementllc.partner.socrata.com/resource/3iqy-anj4.json,
Test GPRA Story,https://capmanagementllc.partner.socrata.com/stories/s/pkdk-v4ua,,,
Milo Test Area,https://capmanagementllc.partner.socrata.com/stories/s/4zkt-iqxr,,,
testing,https://capmanagementllc.partner.socrata.com/stories/s/7ehm-xzwn,,,
New York (H) /w Callout,https://capmanagementllc.partner.socrata.com/stories/s/ytzn-yjuk,,,
Alaska,https://capmanagementllc.partner.socrata.com/stories/s/7ev5-d68v,,,
Heat and Health Map,https://capmanagementllc.partner.socrata.com/d/efvb-az75,,https://capmanagementllc.partner.socrata.com/resource/efvb-az75.json,
View based on County Tax,https://capmanagementllc.partner.socrata.com/d/nfwp-yumk,,https://capmanagementllc.partner.socrata.com/resource/nfwp-yumk.json,
detailed counties,https://capmanagementllc.partner.socrata.com/d/4rvw-zgdz/revisions/0,,,
Copy of Form 57_Franklin To Suffolk,https://capmanagementllc.partner.socrata.com/d/czsg-hye8,,https://capmanagementllc.partner.socrata.com/resource/czsg-hye8.json,
Jim and Joe,https://capmanagementllc.partner.socrata.com/stories/s/djuz-kt22,,,
Buttons and Navigation Options,https://capmanagementllc.partner.socrata.com/stories/s/w3xu-znxk/preview,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt,,https://capmanagementllc.partner.socrata.com/resource/dgva-mvdt.json,
announcement_category_tile,https://capmanagementllc.partner.socrata.com/d/cijd-db25,,https://capmanagementllc.partner.socrata.com/resource/cijd-db25.json,
GRPA AUTH TEST,https://capmanagementllc.partner.socrata.com/d/ita8-c5jv,,https://capmanagementllc.partner.socrata.com/resource/ita8-c5jv.json,
Facilities.Washington DC.Vet Center,https://capmanagementllc.partner.socrata.com/d/efjx-e8cn,,https://capmanagementllc.partner.socrata.com/resource/efjx-e8cn.json,
VA Facilities.West Virginia,https://capmanagementllc.partner.socrata.com/d/6igx-pmkk,,https://capmanagementllc.partner.socrata.com/resource/6igx-pmkk.json,
VA Facilities.Indiana.Vet_Center,https://capmanagementllc.partner.socrata.com/d/93bz-r9ya,,https://capmanagementllc.partner.socrata.com/resource/93bz-r9ya.json,
VA Facilities.Kansas.Vet Center,https://capmanagementllc.partner.socrata.com/d/prty-yxv8,,https://capmanagementllc.partner.socrata.com/resource/prty-yxv8.json,
VA Facilities.Nebraska,https://capmanagementllc.partner.socrata.com/d/sq5q-msmr,,https://capmanagementllc.partner.socrata.com/resource/sq5q-msmr.json,
VA Facilities.Michigan.VA Residential Care Stand Alone,https://capmanagementllc.partner.socrata.com/d/tnvc-b3mk,,https://capmanagementllc.partner.socrata.com/resource/tnvc-b3mk.json,
Facilities.Virginia.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/as4c-fkjj,,https://capmanagementllc.partner.socrata.com/resource/as4c-fkjj.json,
VA Facilities.Virginia,https://capmanagementllc.partner.socrata.com/d/8srd-9fpc,,https://capmanagementllc.partner.socrata.com/resource/8srd-9fpc.json,
Facilities.Virginia.VA Clinic,https://capmanagementllc.partner.socrata.com/d/pk36-xnh8,,https://capmanagementllc.partner.socrata.com/resource/pk36-xnh8.json,
VA Facilities.Missouri.Vet Center,https://capmanagementllc.partner.socrata.com/d/w5ui-39s8,,https://capmanagementllc.partner.socrata.com/resource/w5ui-39s8.json,
VA Facilities.Montana,https://capmanagementllc.partner.socrata.com/d/nh6u-v3ww,,https://capmanagementllc.partner.socrata.com/resource/nh6u-v3ww.json,
Facilities.Utah.VA Clinic,https://capmanagementllc.partner.socrata.com/d/7n8m-h8e7,,https://capmanagementllc.partner.socrata.com/resource/7n8m-h8e7.json,
VA Facilities.South Carolina,https://capmanagementllc.partner.socrata.com/d/br9a-33am,,https://capmanagementllc.partner.socrata.com/resource/br9a-33am.json,
Alabama VA Maps Options,https://capmanagementllc.partner.socrata.com/stories/s/qg9q-9rmc,,,
NCVAS VA Vetpop 7L,https://capmanagementllc.partner.socrata.com/d/g2tt-bxq7,,https://capmanagementllc.partner.socrata.com/resource/g2tt-bxq7.json,
GDX test 1 million,https://capmanagementllc.partner.socrata.com/d/sur5-pk7a/revisions/0,,,
GDX test 3,https://capmanagementllc.partner.socrata.com/d/hrzr-wem3/revisions/1,,,
5.14 Joined Highway User,https://capmanagementllc.partner.socrata.com/d/e4ft-np3k,,https://capmanagementllc.partner.socrata.com/resource/e4ft-np3k.json,
Texas (V),https://capmanagementllc.partner.socrata.com/stories/s/wzq8-rjbu,,,
E Cigarette Use Laws,https://capmanagementllc.partner.socrata.com/stories/s/xb3g-yupp,,,
Test % Change Over Time by State,https://capmanagementllc.partner.socrata.com/d/j4n9-czes,,https://capmanagementllc.partner.socrata.com/resource/j4n9-czes.json,
Texas Story,https://capmanagementllc.partner.socrata.com/stories/s/ssv5-2shp/preview,,,
Texas Other,https://capmanagementllc.partner.socrata.com/d/pzvs-8rfq,,https://capmanagementllc.partner.socrata.com/resource/pzvs-8rfq.json,
Texas Truck Trailer,https://capmanagementllc.partner.socrata.com/d/vape-svuc,,https://capmanagementllc.partner.socrata.com/resource/vape-svuc.json,
California Highway Users Data,https://capmanagementllc.partner.socrata.com/d/ybt6-teds,,https://capmanagementllc.partner.socrata.com/resource/ybt6-teds.json,
Rail Combined,https://capmanagementllc.partner.socrata.com/d/wy6a-yikm,,https://capmanagementllc.partner.socrata.com/resource/wy6a-yikm.json,
4.13 State Killed Age 0 to 12,https://capmanagementllc.partner.socrata.com/d/ddzf-j8kv,,https://capmanagementllc.partner.socrata.com/resource/ddzf-j8kv.json,
4.13 State Killed Age 13 to 19,https://capmanagementllc.partner.socrata.com/d/cxpi-k474,,https://capmanagementllc.partner.socrata.com/resource/cxpi-k474.json,
4.13 Trespass Fat. By RR Age,https://capmanagementllc.partner.socrata.com/d/ir23-6wv7,,https://capmanagementllc.partner.socrata.com/resource/ir23-6wv7.json,
data_tiles,https://capmanagementllc.partner.socrata.com/d/ifft-e387,,https://capmanagementllc.partner.socrata.com/resource/ifft-e387.json,
4.13 Trespass Fat. By RR Age 13to19,https://capmanagementllc.partner.socrata.com/d/v3gp-zzrk,,https://capmanagementllc.partner.socrata.com/resource/v3gp-zzrk.json,
4.13 State Killed Age 60 plus,https://capmanagementllc.partner.socrata.com/d/8up8-8hn2,,https://capmanagementllc.partner.socrata.com/resource/8up8-8hn2.json,
5.10 Public Other,https://capmanagementllc.partner.socrata.com/d/rfdu-ptkw,,https://capmanagementllc.partner.socrata.com/resource/rfdu-ptkw.json,
DOT FRA Detailed Olrik Dataset,https://capmanagementllc.partner.socrata.com/d/uu2z-f857,,https://capmanagementllc.partner.socrata.com/resource/uu2z-f857.json,
CMS Comprehensive Care for Joint Replacement Model: Metropolitan Statistical Areas,https://capmanagementllc.partner.socrata.com/d/cp9p-d6pb/revisions/0,,,
CMS Accountable Care Organization Skilled Nursing Facility Affiliates,https://capmanagementllc.partner.socrata.com/d/n8hy-v7vd/revisions/1,,,
CMS Agency for Healthcare Research and Quality (AHRQ) Patient Safety Indicator 11 (PSI-11) Measure Rates,https://capmanagementllc.partner.socrata.com/d/a4t6-nprq/revisions/1,,,
5.08 Story Frequency of Crossing Collisions,https://capmanagementllc.partner.socrata.com/stories/s/8yqd-bvhu,,,
Facilities.Wyoming.Regional Office,https://capmanagementllc.partner.socrata.com/d/g4mw-f47n,,https://capmanagementllc.partner.socrata.com/resource/g4mw-f47n.json,
VA Facilities.Illinois.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/sbz6-ffsf,,https://capmanagementllc.partner.socrata.com/resource/sbz6-ffsf.json,
Facilities.Arkansas.Regional Office,https://capmanagementllc.partner.socrata.com/d/gpe6-u8zd,,https://capmanagementllc.partner.socrata.com/resource/gpe6-u8zd.json,
VA Facilities.Iowa.Inpatient_Care_Sites,https://capmanagementllc.partner.socrata.com/d/rtv3-3zvd,,https://capmanagementllc.partner.socrata.com/resource/rtv3-3zvd.json,
VA Facilities.Indiana.Cemetery,https://capmanagementllc.partner.socrata.com/d/4xm5-tcpb,,https://capmanagementllc.partner.socrata.com/resource/4xm5-tcpb.json,
Vet Center_KY,https://capmanagementllc.partner.socrata.com/d/rhcf-u262,,https://capmanagementllc.partner.socrata.com/resource/rhcf-u262.json,
VA Facilities.Mississippi.VA Residential Care (Stand Alone),https://capmanagementllc.partner.socrata.com/d/s6ek-kqbp,,https://capmanagementllc.partner.socrata.com/resource/s6ek-kqbp.json,
VA Facilities.Mississippi.Cemetery,https://capmanagementllc.partner.socrata.com/d/eu6a-a3mn,,https://capmanagementllc.partner.socrata.com/resource/eu6a-a3mn.json,
Vet Center_LA,https://capmanagementllc.partner.socrata.com/d/3vhz-ps47,,https://capmanagementllc.partner.socrata.com/resource/3vhz-ps47.json,
VA Facilities.Maryland,https://capmanagementllc.partner.socrata.com/d/67yr-bgkv,,https://capmanagementllc.partner.socrata.com/resource/67yr-bgkv.json,
View based on VA Facilities.Tennessee.Vet Center,https://capmanagementllc.partner.socrata.com/d/bqfs-8t8w,,https://capmanagementllc.partner.socrata.com/resource/bqfs-8t8w.json,
Facilities.Puerto Rico.Regional Office,https://capmanagementllc.partner.socrata.com/d/kqti-umxz,,https://capmanagementllc.partner.socrata.com/resource/kqti-umxz.json,
VA Clinic_LA,https://capmanagementllc.partner.socrata.com/d/smfj-gyq2,,https://capmanagementllc.partner.socrata.com/resource/smfj-gyq2.json,
VA Facilities.New Mexico.Cemetery,https://capmanagementllc.partner.socrata.com/d/tjbp-fjgf,,https://capmanagementllc.partner.socrata.com/resource/tjbp-fjgf.json,
Facilities.West Virginia.Regional Office,https://capmanagementllc.partner.socrata.com/d/rmv5-9sb7,,https://capmanagementllc.partner.socrata.com/resource/rmv5-9sb7.json,
Regional Office_KY,https://capmanagementllc.partner.socrata.com/d/bx92-u2gz,,https://capmanagementllc.partner.socrata.com/resource/bx92-u2gz.json,
NY- VA Facilities.Cemetery,https://capmanagementllc.partner.socrata.com/d/b7ej-g6h5,,https://capmanagementllc.partner.socrata.com/resource/b7ej-g6h5.json,
VA Facilities.Illinois.Vet_Center,https://capmanagementllc.partner.socrata.com/d/c4gr-gzbf,,https://capmanagementllc.partner.socrata.com/resource/c4gr-gzbf.json,
Facilities.Wyoming.Vet Center,https://capmanagementllc.partner.socrata.com/d/hvjt-eu4w,,https://capmanagementllc.partner.socrata.com/resource/hvjt-eu4w.json,
Facilities.Wyoming.VA Clinic,https://capmanagementllc.partner.socrata.com/d/n84a-85kb,,https://capmanagementllc.partner.socrata.com/resource/n84a-85kb.json,
Facilities.Oklahoma.Regional Office,https://capmanagementllc.partner.socrata.com/d/ky9m-mqeg,,https://capmanagementllc.partner.socrata.com/resource/ky9m-mqeg.json,
VA Facilities.Alaska.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/5hwc-mvne,,https://capmanagementllc.partner.socrata.com/resource/5hwc-mvne.json,
Kansas.VA Clinic,https://capmanagementllc.partner.socrata.com/d/ihmu-gv6h,,https://capmanagementllc.partner.socrata.com/resource/ihmu-gv6h.json,
NCVAS State Summaries - TX Facilities,https://capmanagementllc.partner.socrata.com/d/eu86-ivsr,,https://capmanagementllc.partner.socrata.com/resource/eu86-ivsr.json,
NY- VA Facilities,https://capmanagementllc.partner.socrata.com/d/w3jx-5cy8,,https://capmanagementllc.partner.socrata.com/resource/w3jx-5cy8.json,
VA Facilities.Indiana.VA_Clinic,https://capmanagementllc.partner.socrata.com/d/vfrj-j6hh,,https://capmanagementllc.partner.socrata.com/resource/vfrj-j6hh.json,
high school smokers graph,https://capmanagementllc.partner.socrata.com/d/6zdp-c4eq,,https://capmanagementllc.partner.socrata.com/resource/6zdp-c4eq.json,
Alcohol,https://capmanagementllc.partner.socrata.com/d/bf6s-zrvx,,https://capmanagementllc.partner.socrata.com/resource/bf6s-zrvx.json,
E Cigarette Use Laws,https://capmanagementllc.partner.socrata.com/stories/s/xb3g-yupp/preview,,,
CDC Leading Indicator,https://capmanagementllc.partner.socrata.com/stories/s/yudz-tsvk/preview,,,
sample zip,https://capmanagementllc.partner.socrata.com/d/u3ak-jdcx,,https://capmanagementllc.partner.socrata.com/resource/u3ak-jdcx.json,
2023_VA No Inpatient,https://capmanagementllc.partner.socrata.com/d/wg25-vvyk,,https://capmanagementllc.partner.socrata.com/resource/wg25-vvyk.json,
Sample FRA Landing page,https://capmanagementllc.partner.socrata.com/stories/s/xth3-xh92,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/17,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/25,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/8,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/1,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/59,,,
Validator Logs T,https://capmanagementllc.partner.socrata.com/d/dgva-mvdt/revisions/4,,,
DOT Sprint 01 (Highway-Rail Grade Crossing Accident Data),https://capmanagementllc.partner.socrata.com/d/qfix-hvz2,,https://capmanagementllc.partner.socrata.com/resource/qfix-hvz2.json,
Attester Logs,https://capmanagementllc.partner.socrata.com/d/wkzc-msp6,,https://capmanagementllc.partner.socrata.com/resource/wkzc-msp6.json,
County Vet Pop_Massachusetts,https://capmanagementllc.partner.socrata.com/d/9tte-ds87,,https://capmanagementllc.partner.socrata.com/resource/9tte-ds87.json,
test,https://capmanagementllc.partner.socrata.com/d/fd3i-hpes,,https://capmanagementllc.partner.socrata.com/resource/fd3i-hpes.json,
5.14 Highway Rail Incidents by Highway User Story,https://capmanagementllc.partner.socrata.com/stories/s/8rkm-g2vj,,,
VA Facilities.Mississippi,https://capmanagementllc.partner.socrata.com/d/d884-cehh,,https://capmanagementllc.partner.socrata.com/resource/d884-cehh.json,
quick_tiles,https://capmanagementllc.partner.socrata.com/d/9vqr-8rnc,,https://capmanagementllc.partner.socrata.com/resource/9vqr-8rnc.json,
OCIO 6.3.2 Dataset v2,https://capmanagementllc.partner.socrata.com/d/uwxu-dnwa,,https://capmanagementllc.partner.socrata.com/resource/uwxu-dnwa.json,
Guam PR,https://capmanagementllc.partner.socrata.com/d/r6yp-ube6,,https://capmanagementllc.partner.socrata.com/resource/r6yp-ube6.json,
GRPA TEST,https://capmanagementllc.partner.socrata.com/d/hbay-dy4x,,https://capmanagementllc.partner.socrata.com/resource/hbay-dy4x.json,
Bar Chart by Vehicle Type and Year,https://capmanagementllc.partner.socrata.com/d/tsxk-52pg,,https://capmanagementllc.partner.socrata.com/resource/tsxk-52pg.json,
Form 57 Combination Dataset,https://capmanagementllc.partner.socrata.com/d/474c-r6es,,https://capmanagementllc.partner.socrata.com/resource/474c-r6es.json,
Buttons and Navigation Options,https://capmanagementllc.partner.socrata.com/stories/s/w3xu-znxk,,,
DOT Performance Measure Testing Guide,https://capmanagementllc.partner.socrata.com/stories/s/qbzu-hnfe,,,
Louisiana,https://capmanagementllc.partner.socrata.com/stories/s/pxiy-dpry,,,
fred test,https://capmanagementllc.partner.socrata.com/d/5j36-u8ce,,https://capmanagementllc.partner.socrata.com/resource/5j36-u8ce.json,
NCVAS State Summaries - TX Facilities,https://capmanagementllc.partner.socrata.com/d/mikm-7p59,,https://capmanagementllc.partner.socrata.com/resource/mikm-7p59.json,
View based on Alabama Population by County,https://capmanagementllc.partner.socrata.com/d/n72r-im87,,https://capmanagementllc.partner.socrata.com/resource/n72r-im87.json,
View based on Local Law 44,https://capmanagementllc.partner.socrata.com/d/7c5d-qtj4,,https://capmanagementllc.partner.socrata.com/resource/7c5d-qtj4.json,
WI - VA Facilities,https://capmanagementllc.partner.socrata.com/d/q7bb-nmwh,,https://capmanagementllc.partner.socrata.com/resource/q7bb-nmwh.json,
View based on NCVAS State Summaries - VA Facilities,https://capmanagementllc.partner.socrata.com/d/faum-tpza,,https://capmanagementllc.partner.socrata.com/resource/faum-tpza.json,
state summaries,https://capmanagementllc.partner.socrata.com/d/627i-smuv/revisions/0,,,
Copy of Nevada21321233,https://capmanagementllc.partner.socrata.com/stories/s/rgku-ft83/preview,,,
de,https://capmanagementllc.partner.socrata.com/d/qpgg-4nv2,,https://capmanagementllc.partner.socrata.com/resource/qpgg-4nv2.json,
4.13 Injury Month Day Saturday,https://capmanagementllc.partner.socrata.com/d/gnnn-se6a,,https://capmanagementllc.partner.socrata.com/resource/gnnn-se6a.json,
Prescribed_Medicine_Files1,https://capmanagementllc.partner.socrata.com/d/fkq9-mram,,https://capmanagementllc.partner.socrata.com/resource/fkq9-mram.json,
vet pop dens 2023,https://capmanagementllc.partner.socrata.com/d/2n6z-hkip,,https://capmanagementllc.partner.socrata.com/resource/2n6z-hkip.json,
2023_Facilities_Outpatient,https://capmanagementllc.partner.socrata.com/d/dri5-t8hq,,https://capmanagementllc.partner.socrata.com/resource/dri5-t8hq.json,
2023_VA No Inpatient Grouped,https://capmanagementllc.partner.socrata.com/d/t8af-8cde,,https://capmanagementllc.partner.socrata.com/resource/t8af-8cde.json,
header test,https://capmanagementllc.partner.socrata.com/stories/s/f6mr-n4ma/preview,,,
Site Analytics: Asset Access,https://capmanagementllc.partner.socrata.com/d/mjag-gh5d,,https://capmanagementllc.partner.socrata.com/resource/mjag-gh5d.json,
tdoigjhrtoigjrwotigj,https://capmanagementllc.partner.socrata.com/d/tyf6-4h9b/revisions/0,,,
Arkansas,https://capmanagementllc.partner.socrata.com/stories/s/k9n3-7sh4,,,
Missouri,https://capmanagementllc.partner.socrata.com/stories/s/pahc-bmtf,,,
Example Dataset (add columns),https://capmanagementllc.partner.socrata.com/d/4ye9-fufa,,https://capmanagementllc.partner.socrata.com/resource/4ye9-fufa.json,
5.14 Public Crossing,https://capmanagementllc.partner.socrata.com/d/9rin-3ewf,,https://capmanagementllc.partner.socrata.com/resource/9rin-3ewf.json,
5.14 Railroads at Private X by Other,https://capmanagementllc.partner.socrata.com/d/h66r-ffxv,,https://capmanagementllc.partner.socrata.com/resource/h66r-ffxv.json,
4.13 Tres Inj by RR Age 0 to 12,https://capmanagementllc.partner.socrata.com/d/2ttq-k4kg,,https://capmanagementllc.partner.socrata.com/resource/2ttq-k4kg.json,
4.13 Trespass Fat. By RR Age Unkwn,https://capmanagementllc.partner.socrata.com/d/e2yp-r3s2,,https://capmanagementllc.partner.socrata.com/resource/e2yp-r3s2.json,
4.13 Tres Inj by RR and Age Unk,https://capmanagementllc.partner.socrata.com/d/y6hd-3yb9,,https://capmanagementllc.partner.socrata.com/resource/y6hd-3yb9.json,
1.11 Highway Rail,https://capmanagementllc.partner.socrata.com/d/4fzd-6ng6,,https://capmanagementllc.partner.socrata.com/resource/4fzd-6ng6.json,
4.13 Joined State Killed,https://capmanagementllc.partner.socrata.com/d/4fx2-m2k4,,https://capmanagementllc.partner.socrata.com/resource/4fx2-m2k4.json,
5.10 Public MV,https://capmanagementllc.partner.socrata.com/d/xfbb-8p75,,https://capmanagementllc.partner.socrata.com/resource/xfbb-8p75.json,
